"","sub_id","step","action","held","target","yield","max_level","points","total_points","log_total_points","held_shape","held_texture","held_level","target_shape","target_texture","target_level","yield_shape","yield_texture","yield_level","condition"
"76",39,36,"combine","square_dots_0","diamond_stripes_0","",1,0,72,4.27666611901606,"square","dots",0,"diamond","stripes",0,"","",0,"easy"
"77",39,37,"consume","square_dots_0","","",1,1,73,4.29045944114839,"square","dots",0,"","",0,"","",0,"easy"
"78",39,38,"combine","circle_checkered_0","triangle_dots_0","",1,0,73,4.29045944114839,"circle","checkered",0,"triangle","dots",0,"","",0,"easy"
"79",39,39,"combine","circle_checkered_0","diamond_checkered_0","",1,0,73,4.29045944114839,"circle","checkered",0,"diamond","checkered",0,"","",0,"easy"
"80",39,40,"combine","circle_checkered_0","diamond_stripes_0","",1,0,73,4.29045944114839,"circle","checkered",0,"diamond","stripes",0,"","",0,"easy"
"81",40,1,"combine","diamond_dots_0","triangle_checkered_0","diamond_checkered_1",1,0,0,0,"diamond","dots",0,"triangle","checkered",0,"diamond","checkered",1,"hard"
"82",40,2,"combine","diamond_checkered_1","diamond_plain_0","",1,0,0,0,"diamond","checkered",1,"diamond","plain",0,"","",0,"hard"
"83",40,3,"combine","diamond_checkered_1","triangle_plain_0","",1,0,0,0,"diamond","checkered",1,"triangle","plain",0,"","",0,"hard"
"84",40,4,"combine","diamond_checkered_1","diamond_dots_0","",1,0,0,0,"diamond","checkered",1,"diamond","dots",0,"","",0,"hard"
"85",40,5,"combine","diamond_checkered_1","triangle_stripes_0","",1,0,0,0,"diamond","checkered",1,"triangle","stripes",0,"","",0,"hard"
"86",40,6,"combine","diamond_checkered_1","square_plain_0","",1,0,0,0,"diamond","checkered",1,"square","plain",0,"","",0,"hard"
"87",40,7,"combine","diamond_checkered_1","circle_checkered_0","",1,0,0,0,"diamond","checkered",1,"circle","checkered",0,"","",0,"hard"
"88",40,8,"combine","diamond_checkered_1","circle_plain_0","",1,0,0,0,"diamond","checkered",1,"circle","plain",0,"","",0,"hard"
"89",40,9,"combine","diamond_checkered_1","square_plain_0","",1,0,0,0,"diamond","checkered",1,"square","plain",0,"","",0,"hard"
"90",40,10,"combine","diamond_checkered_1","square_plain_0","",1,0,0,0,"diamond","checkered",1,"square","plain",0,"","",0,"hard"
"91",40,11,"combine","diamond_checkered_1","square_plain_0","",1,0,0,0,"diamond","checkered",1,"square","plain",0,"","",0,"hard"
"92",40,12,"combine","diamond_checkered_1","circle_plain_0","",1,0,0,0,"diamond","checkered",1,"circle","plain",0,"","",0,"hard"
"93",40,13,"combine","diamond_checkered_1","triangle_stripes_0","",1,0,0,0,"diamond","checkered",1,"triangle","stripes",0,"","",0,"hard"
"94",40,14,"combine","diamond_checkered_1","diamond_dots_0","",1,0,0,0,"diamond","checkered",1,"diamond","dots",0,"","",0,"hard"
"95",40,15,"combine","diamond_checkered_1","diamond_checkered_0","",1,0,0,0,"diamond","checkered",1,"diamond","checkered",0,"","",0,"hard"
"96",40,16,"combine","diamond_checkered_1","diamond_dots_0","",1,0,0,0,"diamond","checkered",1,"diamond","dots",0,"","",0,"hard"
"97",40,17,"combine","diamond_checkered_1","diamond_plain_0","",1,0,0,0,"diamond","checkered",1,"diamond","plain",0,"","",0,"hard"
"98",40,18,"combine","diamond_checkered_1","triangle_stripes_0","",1,0,0,0,"diamond","checkered",1,"triangle","stripes",0,"","",0,"hard"
"99",40,19,"combine","diamond_checkered_1","triangle_dots_0","diamond_dots_2",2,0,0,0,"diamond","checkered",1,"triangle","dots",0,"diamond","dots",2,"hard"
"100",40,20,"combine","diamond_dots_2","triangle_stripes_0","",2,0,0,0,"diamond","dots",2,"triangle","stripes",0,"","",0,"hard"
"101",40,21,"combine","diamond_dots_2","diamond_dots_0","",2,0,0,0,"diamond","dots",2,"diamond","dots",0,"","",0,"hard"
"102",40,22,"combine","diamond_dots_2","triangle_dots_0","diamond_dots_3",3,0,0,0,"diamond","dots",2,"triangle","dots",0,"diamond","dots",3,"hard"
"103",40,23,"combine","diamond_dots_3","diamond_dots_0","",3,0,0,0,"diamond","dots",3,"diamond","dots",0,"","",0,"hard"
"104",40,24,"combine","diamond_dots_3","triangle_checkered_0","diamond_checkered_4",4,0,0,0,"diamond","dots",3,"triangle","checkered",0,"diamond","checkered",4,"hard"
"105",40,25,"consume","diamond_checkered_4","","",4,10000,10000,9.21034037197618,"diamond","checkered",4,"","",0,"","",0,"hard"
"106",40,26,"combine","diamond_dots_0","triangle_stripes_0","",4,0,10000,9.21034037197618,"diamond","dots",0,"triangle","stripes",0,"","",0,"hard"
"107",40,27,"consume","diamond_dots_0","","",4,1,10001,9.21044036697652,"diamond","dots",0,"","",0,"","",0,"hard"
"108",40,28,"combine","triangle_plain_0","diamond_plain_0","triangle_plain_1",4,0,10001,9.21044036697652,"triangle","plain",0,"diamond","plain",0,"triangle","plain",1,"hard"
"109",40,29,"consume","triangle_plain_1","","",4,10,10011,9.21143976741948,"triangle","plain",1,"","",0,"","",0,"hard"
"110",40,30,"combine","square_checkered_0","diamond_checkered_0","",4,0,10011,9.21143976741948,"square","checkered",0,"diamond","checkered",0,"","",0,"hard"
"111",40,31,"combine","square_checkered_0","diamond_checkered_0","",4,0,10011,9.21143976741948,"square","checkered",0,"diamond","checkered",0,"","",0,"hard"
"112",40,32,"combine","square_checkered_0","diamond_plain_0","",4,0,10011,9.21143976741948,"square","checkered",0,"diamond","plain",0,"","",0,"hard"
"113",40,33,"combine","square_checkered_0","triangle_plain_0","",4,0,10011,9.21143976741948,"square","checkered",0,"triangle","plain",0,"","",0,"hard"
"114",40,34,"combine","square_checkered_0","triangle_plain_0","",4,0,10011,9.21143976741948,"square","checkered",0,"triangle","plain",0,"","",0,"hard"
"115",40,35,"consume","square_checkered_0","","",4,1,10012,9.21153965255166,"square","checkered",0,"","",0,"","",0,"hard"
"116",40,36,"combine","circle_stripes_0","square_stripes_0","circle_stripes_1",4,0,10012,9.21153965255166,"circle","stripes",0,"square","stripes",0,"circle","stripes",1,"hard"
"117",40,37,"consume","circle_stripes_1","","",4,10,10022,9.21253795551967,"circle","stripes",1,"","",0,"","",0,"hard"
"118",40,38,"combine","circle_stripes_0","square_checkered_0","circle_checkered_1",4,0,10022,9.21253795551967,"circle","stripes",0,"square","checkered",0,"circle","checkered",1,"hard"
"119",40,39,"consume","circle_checkered_1","","",4,10,10032,9.2135352628727,"circle","checkered",1,"","",0,"","",0,"hard"
"120",40,40,"combine","triangle_stripes_0","diamond_checkered_0","triangle_checkered_1",4,0,10032,9.2135352628727,"triangle","stripes",0,"diamond","checkered",0,"triangle","checkered",1,"hard"
"121",41,1,"combine","diamond_stripes_0","circle_plain_0","",0,0,0,0,"diamond","stripes",0,"circle","plain",0,"","",0,"medium"
"122",41,2,"combine","diamond_stripes_0","circle_dots_0","",0,0,0,0,"diamond","stripes",0,"circle","dots",0,"","",0,"medium"
"123",41,3,"combine","diamond_stripes_0","triangle_dots_0","diamond_dots_1",1,0,0,0,"diamond","stripes",0,"triangle","dots",0,"diamond","dots",1,"medium"
"124",41,4,"consume","diamond_dots_1","","",1,10,10,2.30258509299405,"diamond","dots",1,"","",0,"","",0,"medium"
"125",41,5,"combine","diamond_stripes_0","triangle_plain_0","diamond_plain_1",1,0,10,2.30258509299405,"diamond","stripes",0,"triangle","plain",0,"diamond","plain",1,"medium"
"126",41,6,"combine","diamond_plain_1","square_stripes_0","",1,0,10,2.30258509299405,"diamond","plain",1,"square","stripes",0,"","",0,"medium"
"127",41,7,"combine","diamond_plain_1","circle_stripes_0","",1,0,10,2.30258509299405,"diamond","plain",1,"circle","stripes",0,"","",0,"medium"
"128",41,8,"combine","diamond_plain_1","triangle_stripes_0","diamond_stripes_2",2,0,10,2.30258509299405,"diamond","plain",1,"triangle","stripes",0,"diamond","stripes",2,"medium"
"129",41,9,"combine","diamond_stripes_2","square_plain_0","",2,0,10,2.30258509299405,"diamond","stripes",2,"square","plain",0,"","",0,"medium"
"130",41,10,"combine","diamond_stripes_2","triangle_plain_0","diamond_plain_3",3,0,10,2.30258509299405,"diamond","stripes",2,"triangle","plain",0,"diamond","plain",3,"medium"
"131",41,11,"combine","diamond_plain_3","triangle_dots_0","diamond_dots_4",4,0,10,2.30258509299405,"diamond","plain",3,"triangle","dots",0,"diamond","dots",4,"medium"
"132",41,12,"consume","diamond_dots_4","","",4,10000,10010,9.21133987230927,"diamond","dots",4,"","",0,"","",0,"medium"
"133",41,13,"combine","diamond_plain_0","triangle_stripes_0","diamond_stripes_1",4,0,10010,9.21133987230927,"diamond","plain",0,"triangle","stripes",0,"diamond","stripes",1,"medium"
"134",41,14,"combine","diamond_stripes_1","triangle_checkered_0","diamond_checkered_2",4,0,10010,9.21133987230927,"diamond","stripes",1,"triangle","checkered",0,"diamond","checkered",2,"medium"
"135",41,15,"combine","diamond_checkered_2","triangle_checkered_0","",4,0,10010,9.21133987230927,"diamond","checkered",2,"triangle","checkered",0,"","",0,"medium"
"136",41,16,"combine","diamond_checkered_2","diamond_dots_0","",4,0,10010,9.21133987230927,"diamond","checkered",2,"diamond","dots",0,"","",0,"medium"
"137",41,17,"combine","diamond_checkered_2","triangle_checkered_0","",4,0,10010,9.21133987230927,"diamond","checkered",2,"triangle","checkered",0,"","",0,"medium"
"138",41,18,"combine","diamond_checkered_2","diamond_plain_0","",4,0,10010,9.21133987230927,"diamond","checkered",2,"diamond","plain",0,"","",0,"medium"
"139",41,19,"combine","diamond_checkered_2","circle_plain_0","",4,0,10010,9.21133987230927,"diamond","checkered",2,"circle","plain",0,"","",0,"medium"
"140",41,20,"combine","diamond_checkered_2","circle_dots_0","",4,0,10010,9.21133987230927,"diamond","checkered",2,"circle","dots",0,"","",0,"medium"
"141",41,21,"consume","diamond_checkered_2","","",4,100,10110,9.22128031201452,"diamond","checkered",2,"","",0,"","",0,"medium"
"142",41,22,"combine","diamond_dots_0","triangle_checkered_0","diamond_checkered_1",4,0,10110,9.22128031201452,"diamond","dots",0,"triangle","checkered",0,"diamond","checkered",1,"medium"
"143",41,23,"combine","diamond_checkered_1","diamond_dots_0","",4,0,10110,9.22128031201452,"diamond","checkered",1,"diamond","dots",0,"","",0,"medium"
"144",41,24,"combine","diamond_checkered_1","circle_plain_0","",4,0,10110,9.22128031201452,"diamond","checkered",1,"circle","plain",0,"","",0,"medium"
"145",41,25,"combine","diamond_checkered_1","square_stripes_0","",4,0,10110,9.22128031201452,"diamond","checkered",1,"square","stripes",0,"","",0,"medium"
"146",41,26,"combine","diamond_checkered_1","circle_stripes_0","",4,0,10110,9.22128031201452,"diamond","checkered",1,"circle","stripes",0,"","",0,"medium"
"147",41,27,"combine","diamond_checkered_1","square_checkered_0","",4,0,10110,9.22128031201452,"diamond","checkered",1,"square","checkered",0,"","",0,"medium"
"148",41,28,"combine","diamond_checkered_1","diamond_plain_0","",4,0,10110,9.22128031201452,"diamond","checkered",1,"diamond","plain",0,"","",0,"medium"
"149",41,29,"combine","diamond_checkered_1","diamond_dots_0","",4,0,10110,9.22128031201452,"diamond","checkered",1,"diamond","dots",0,"","",0,"medium"
"150",41,30,"combine","diamond_checkered_1","diamond_checkered_0","",4,0,10110,9.22128031201452,"diamond","checkered",1,"diamond","checkered",0,"","",0,"medium"
"151",41,31,"combine","diamond_checkered_1","circle_plain_0","",4,0,10110,9.22128031201452,"diamond","checkered",1,"circle","plain",0,"","",0,"medium"
"152",41,32,"combine","diamond_checkered_1","circle_dots_0","",4,0,10110,9.22128031201452,"diamond","checkered",1,"circle","dots",0,"","",0,"medium"
"153",41,33,"combine","diamond_checkered_1","circle_dots_0","",4,0,10110,9.22128031201452,"diamond","checkered",1,"circle","dots",0,"","",0,"medium"
"154",41,34,"consume","diamond_checkered_1","","",4,10,10120,9.22226894284146,"diamond","checkered",1,"","",0,"","",0,"medium"
"155",41,35,"combine","circle_dots_0","diamond_dots_0","",4,0,10120,9.22226894284146,"circle","dots",0,"diamond","dots",0,"","",0,"medium"
"156",41,36,"combine","circle_dots_0","square_dots_0","",4,0,10120,9.22226894284146,"circle","dots",0,"square","dots",0,"","",0,"medium"
"157",41,37,"combine","circle_dots_0","circle_stripes_0","",4,0,10120,9.22226894284146,"circle","dots",0,"circle","stripes",0,"","",0,"medium"
"158",41,38,"combine","circle_dots_0","square_plain_0","circle_plain_1",4,0,10120,9.22226894284146,"circle","dots",0,"square","plain",0,"circle","plain",1,"medium"
"159",41,39,"combine","circle_plain_1","square_stripes_0","circle_stripes_2",4,0,10120,9.22226894284146,"circle","plain",1,"square","stripes",0,"circle","stripes",2,"medium"
"160",41,40,"consume","circle_stripes_2","","",4,100,10220,9.2321018637577,"circle","stripes",2,"","",0,"","",0,"medium"
"161",42,1,"combine","triangle_dots_0","triangle_checkered_0","",0,0,0,0,"triangle","dots",0,"triangle","checkered",0,"","",0,"hard"
"162",42,2,"combine","triangle_dots_0","triangle_checkered_0","",0,0,0,0,"triangle","dots",0,"triangle","checkered",0,"","",0,"hard"
"163",42,3,"combine","triangle_dots_0","triangle_checkered_0","",0,0,0,0,"triangle","dots",0,"triangle","checkered",0,"","",0,"hard"
"164",42,4,"combine","triangle_dots_0","triangle_stripes_0","",0,0,0,0,"triangle","dots",0,"triangle","stripes",0,"","",0,"hard"
"165",42,5,"combine","triangle_dots_0","diamond_dots_0","triangle_dots_1",1,0,0,0,"triangle","dots",0,"diamond","dots",0,"triangle","dots",1,"hard"
"166",42,6,"combine","triangle_dots_1","triangle_checkered_0","",1,0,0,0,"triangle","dots",1,"triangle","checkered",0,"","",0,"hard"
"167",42,7,"combine","triangle_dots_1","diamond_dots_0","triangle_dots_2",2,0,0,0,"triangle","dots",1,"diamond","dots",0,"triangle","dots",2,"hard"
"168",42,8,"combine","triangle_dots_2","triangle_dots_0","",2,0,0,0,"triangle","dots",2,"triangle","dots",0,"","",0,"hard"
"169",42,9,"combine","triangle_dots_2","triangle_dots_0","",2,0,0,0,"triangle","dots",2,"triangle","dots",0,"","",0,"hard"
"170",42,10,"combine","triangle_dots_2","diamond_checkered_0","triangle_checkered_3",3,0,0,0,"triangle","dots",2,"diamond","checkered",0,"triangle","checkered",3,"hard"
"171",42,11,"combine","triangle_checkered_3","diamond_checkered_0","triangle_checkered_4",4,0,0,0,"triangle","checkered",3,"diamond","checkered",0,"triangle","checkered",4,"hard"
"172",42,12,"combine","triangle_checkered_4","diamond_stripes_0","",4,0,0,0,"triangle","checkered",4,"diamond","stripes",0,"","",0,"hard"
"173",42,13,"combine","triangle_checkered_4","diamond_plain_0","",4,0,0,0,"triangle","checkered",4,"diamond","plain",0,"","",0,"hard"
"174",42,14,"combine","triangle_checkered_4","triangle_checkered_0","",4,0,0,0,"triangle","checkered",4,"triangle","checkered",0,"","",0,"hard"
"175",42,15,"consume","triangle_checkered_4","","",4,10000,10000,9.21034037197618,"triangle","checkered",4,"","",0,"","",0,"hard"
"176",42,16,"combine","triangle_dots_0","diamond_stripes_0","",4,0,10000,9.21034037197618,"triangle","dots",0,"diamond","stripes",0,"","",0,"hard"
"177",42,17,"combine","triangle_dots_0","diamond_plain_0","",4,0,10000,9.21034037197618,"triangle","dots",0,"diamond","plain",0,"","",0,"hard"
"178",42,18,"combine","triangle_dots_0","triangle_checkered_0","",4,0,10000,9.21034037197618,"triangle","dots",0,"triangle","checkered",0,"","",0,"hard"
"179",42,19,"combine","triangle_plain_0","diamond_plain_0","triangle_plain_1",4,0,10000,9.21034037197618,"triangle","plain",0,"diamond","plain",0,"triangle","plain",1,"hard"
"180",42,20,"combine","triangle_plain_1","triangle_plain_0","",4,0,10000,9.21034037197618,"triangle","plain",1,"triangle","plain",0,"","",0,"hard"
"181",42,21,"combine","triangle_plain_1","diamond_plain_0","triangle_plain_2",4,0,10000,9.21034037197618,"triangle","plain",1,"diamond","plain",0,"triangle","plain",2,"hard"
"182",42,22,"combine","triangle_plain_2","diamond_stripes_0","triangle_stripes_3",4,0,10000,9.21034037197618,"triangle","plain",2,"diamond","stripes",0,"triangle","stripes",3,"hard"
"183",42,23,"combine","triangle_stripes_3","diamond_stripes_0","triangle_stripes_4",4,0,10000,9.21034037197618,"triangle","stripes",3,"diamond","stripes",0,"triangle","stripes",4,"hard"
"184",42,24,"consume","triangle_stripes_4","","",4,10000,20000,9.90348755253613,"triangle","stripes",4,"","",0,"","",0,"hard"
"185",42,25,"combine","square_plain_0","circle_plain_0","square_plain_1",4,0,20000,9.90348755253613,"square","plain",0,"circle","plain",0,"square","plain",1,"hard"
"186",42,26,"combine","square_plain_1","circle_plain_0","square_plain_2",4,0,20000,9.90348755253613,"square","plain",1,"circle","plain",0,"square","plain",2,"hard"
"187",42,27,"combine","square_plain_2","square_plain_0","",4,0,20000,9.90348755253613,"square","plain",2,"square","plain",0,"","",0,"hard"
"188",42,28,"consume","square_plain_2","","",4,100,20100,9.90847509404717,"square","plain",2,"","",0,"","",0,"hard"
